actual,predicted
23591,88139.98809486395
23239,42650.29333895733
23364,129067.33516622696
21268,88139.98809486395
23814,115928.64869389769
23865,96267.93264217008
21091,23367.276689976916
24192,323761.3655770724
31313,51171.68988421991
28815,137721.30691743724
24125,120156.62800372763
19868,24917.00222379329
24521,106292.28216539655
1290227,903626.6844263579
23314,36000.694452753676
23275,23312.57269283944
21944,23386.821229306388
21804,36024.68696644261
32317,161299.09397104286
18810,23101.136855583492
16227,84163.83597424332
24465,29101.035276551054
26420,24890.827815172892
21591,42650.29333895733
20331,23463.735608682087
20426,23522.785056397966
21505,25078.5984471796
22124,42650.29333895733
24151,36000.694452753676
20828,42650.29333895733
29841,67737.66620291099
24855,134423.48012581354
23537,120156.62800372763
29191,168276.96301101393
23237,25078.5984471796
19380,23312.979462982883
24341,99124.53232716436
21825,42650.29333895733
23119,104355.52508057834
23333,129067.33516622696
23633,109241.14812971065
22054,36000.694452753676
29653,176108.40331675165
21632,23453.343709359757
2011266,359845.8921827403
24057,23322.964592161767
22601,68872.1820679659
21587,134423.48012581354
23946,36000.694452753676
21525,57047.97210507302
31040,25033.839645398315
38891,36357.94180404379
22094,23304.30028387479
26325,25078.5984471796
23042,88139.98809486395
18868,104355.52508057834
22124,42993.84821051874
24525,36000.694452753676
23564,152287.31706391304
22124,42993.84821051874
18308,80980.39821866156
19923,150229.3879399938
24212,25078.5984471796
22006,79585.65036137465
23935,36000.694452753676
27365,42650.29333895733
23562,43351.09556180886
19732,43351.09556180886
22482,42650.29333895733
40507,33842.42486615245
22349,23936.535099263303
26553,26402.46785457783
21287,33900.552786950815
26798,103941.09101801323
25046,23269.27385133723
22812,25078.5984471796
21705,23300.21680436585
22631,129067.33516622696
29942,104355.52508057834
21821,23512.393157075636
38267,1194809.1370282941
27172,36000.694452753676
29061,42993.84821051874
19196,23091.15172640461
22743,23307.503653193307
23821,25078.5984471796
24159,23981.116703973745
22273,24961.76102557457
20982,23493.027813571727
24810,42650.29333895733
23796,36000.694452753676
32456,42650.29333895733
23586,42993.84821051874
23882,25033.839645398315
22472,23305.378756415386
1523223,375432.8375202898
50143,128024.89920889559
23650,104355.52508057834
29316,112851.79818051256
21444,23061.801253721816
22963,36024.68696644261
24428,42650.29333895733
23287,134428.28501684451
17434,42650.29333895733
21958,42650.29333895733
23705,152287.31706391304
19743,23091.15172640461
25131,109241.14812971065
2066994,1575030.7212135426
22240,132648.55972615306
26499,25033.839645398315
23173,23243.538115944677
23418,25109.83173160111
27069,96267.93264217008
24375,109241.14812971065
18855,25872.784579264597
31768,23223.818009819974
24608,36000.694452753676
22242,88139.98809486395
28970,117027.61400820286
22577,23483.04268439284
29996,36000.694452753676
30842,36357.94180404379
22575,25041.787672043276
19360,23586.996456163382
20615,23175.74015467124
22822,220797.66880401704
25075,51171.68988421991
22138,36000.694452753676
22388,88139.98809486395
30666,88139.98809486395
21040,23312.57269283944
30355,25078.5984471796
1869055,231063.87084535576
22444,36024.68696644261
22803,25078.5984471796
24574,25033.839645398315
21543,132727.56033130654
21262,23576.358694324266
32122,23736.387820020416
25110,23302.587563660556
28770,132648.55972615306
30102,42650.29333895733
29551,67706.92592614169
24418,99124.53232716436
28655,42650.29333895733
24617,132648.55972615306
24497,23376.18346746728
24980,23376.53823008807
24192,23576.358694324266
28481,42650.29333895733
21058,36000.694452753676
25423,36000.694452753676
24011,36000.694452753676
23092,23312.21793021865
27131,36357.94180404379
17255,33843.258308900826
22612,24961.76102557457
22956,148528.66325445584
20561,80883.60795134022
27122,129067.33516622696
27056,128024.89920889559
24281,120156.62800372763
23460,42650.29333895733
21680,23312.21793021865
30545,25109.83173160111
1164529,1092634.6746553855
24143,23586.996456163382
24610,109241.14812971065
726783,137721.30691743724
24332,132648.55972615306
22820,42650.29333895733
29732,25109.83173160111
15054,136124.20481135152
24518,36000.694452753676
27874,162995.01376554987
30659,42650.29333895733
24520,23387.17599192718
23731,42650.29333895733
21343,23981.116703973745
38887,23376.53823008807
16546,88139.98809486395
36524,42650.29333895733
17320,131604.0181719049
23725,36024.68696644261
21199,23302.587563660556
22575,42650.29333895733
19607,164880.31853096894
1422094,45719.60230390084
17657,128024.89920889559
21977,36000.694452753676
22864,36000.694452753676
31207,25109.83173160111
22246,25078.5984471796
23143,23517.309246608387
21385,139417.22671194427
20413,42650.29333895733
22538,42650.29333895733
20731,42650.29333895733
23701,24987.150605346593
22394,23491.31601443131
27680,81007.42535296304
21150,42993.84821051874
21378,23164.71593115003
28417,36357.94180404379
21141,42650.29333895733
24663,36000.694452753676
23090,36357.94180404379
29516,25709.06314785333
22417,23353.790442292157
30733,25145.543120646587
21180,23366.553100909186
30422,132648.55972615306
31320,42650.29333895733
29023,42650.29333895733
34722,104355.52508057834
23605,109241.14812971065
27226,36000.694452753676
14538,23553.682743840058
24228,36000.694452753676
24797,42650.29333895733
21638,104355.52508057834
34697,24987.150605346593
29134,49889.088194798656
28659,132727.56033130654
28432,129067.33516622696
22026,36024.68696644261
19668,23197.953984020794
30228,36000.694452753676
21411,23532.77018557685
24779,36000.694452753676
22533,23299.810034222406
23532,36000.694452753676
20782,23353.790442292157
22696,105819.86526900883
1315645,72577.16701918346
24449,36000.694452753676
27128,103941.09101801323
39208,23333.23938858587
22499,51171.68988421991
48861,25078.5984471796
22444,23955.864679743256
22821,23260.47443236073
25367,25096.981641284587
35100,37355.63015354419
22498,25281.26975035104
23000,67710.63906860951
31682,129067.33516622696
24547,25033.839645398315
22357,36000.694452753676
22745,220797.66880401704
24236,81007.42535296304
25234,129067.33516622696
23714,25046.68973571484
23666,36000.694452753676
25125,132727.56033130654
24620,23576.358694324266
22977,25078.5984471796
33074,25078.5984471796
24885,120156.62800372763
30836,132648.55972615306
1452527,1462971.6301869496
24304,112851.79818051256
3046888,2956107.9437394105
22551,24897.286901168056
29360,42650.29333895733
15684,23376.53823008807
29282,86115.03318641461
18007,132727.56033130654
23346,25033.839645398315
22661,104355.52508057834
20639,23227.16072003741
24395,36000.694452753676
22815,161299.09397104286
21171,23483.04268439284
25714,67706.92592614169
22856,23387.17599192718
23776,25054.6377623598
20218,23386.821229306388
22304,25046.68973571484
25495,24826.41134336529
23077,24917.00222379329
22934,42650.29333895733
22022,36000.694452753676
24009,42650.29333895733
1402632,1136004.1436368076
22086,36000.694452753676
22054,104355.52508057834
25980,25078.5984471796
24434,23483.04268439284
23782,23243.538115944677
22518,25078.5984471796
27380,79515.8872283548
21981,23576.358694324266
20118,116433.02274043864
1483818,356264.66762281425
19857,88139.98809486395
22591,36000.694452753676
21520,23312.21793021865
29676,25041.787672043276
25862,42993.84821051874
20515,23307.503653193307
24828,42993.84821051874
24199,36000.694452753676
30197,24931.033911207403
35509,42650.29333895733
34086,25281.26975035104
23966,166581.04321650692
28044,36000.694452753676
20352,23318.14141503242
22526,25078.5984471796
28759,130601.00472832086
19718,132727.56033130654
20769,23376.18346746728
31422,104355.52508057834
22999,51528.93723551002
1410984,1136004.1436368076
21574,23543.04498200095
23144,24077.161669724574
25215,23210.111500857318
24212,42993.84821051874
22095,104355.52508057834
24107,42650.29333895733
22330,36000.694452753676
24448,23576.358694324266
20949,23483.04268439284
23000,23282.867457535853
26399,57093.7379610944
20474,23302.587563660556
39345,25091.448537496122
21619,25236.51094856976
21355,128022.79361197882
32309,23253.16848250277
22662,25312.828454519982
23035,112851.79818051256
21583,23631.431984370818
23593,36000.694452753676
23892,42650.29333895733
23869,23576.358694324266
21650,42650.29333895733
21017,23386.168596646163
31539,23517.309246608387
22079,464534.08360567054
24510,23164.71593115003
22989,109241.14812971065
23609,25091.448537496122
23681,132648.55972615306
29784,68775.39180064457
19954,42993.84821051874
18519,42650.29333895733
23284,74129.93075684912
26587,128024.89920889559
23156,42993.84821051874
25693,25078.5984471796
28233,42650.29333895733
22817,42650.29333895733
63280,150224.58304896284
23827,42650.29333895733
31939,43351.09556180886
26479,25078.5984471796
21519,36000.694452753676
24723,25033.839645398315
26410,23366.553100909186
24445,24961.76102557457
28909,26666.57251032478
23186,42650.29333895733
23330,24961.76102557457
26515,24034.085801343197
25397,26618.011030962774
29254,36000.694452753676
24665,101226.51108505357
30299,181893.7698347193
21489,104355.52508057834
23229,42993.84821051874
45049,45719.60230390084
38489,1136004.1436368076
26440,36000.694452753676
32407,23376.53823008807
24398,129067.33516622696
22091,43351.09556180886
25896,23376.53823008807
24310,36000.694452753676
21814,104355.52508057834
22017,23210.111500857318
22588,108255.49031805454
24511,132648.55972615306
22505,136827.02395779092
22303,23312.979462982883
37122,132648.55972615306
22764,43351.09556180886
21866,42650.29333895733
22966,36000.694452753676
22925,36024.68696644261
21617,42650.29333895733
24137,134428.28501684451
23159,104355.52508057834
23090,42993.84821051874
23133,36000.694452753676
21442,23312.21793021865
34601,23317.1340197514
36560,139417.22671194427
17935,132648.55972615306
40488,32845.01277692509
22285,23483.04268439284
23620,88139.98809486395
30338,23376.18346746728
24302,36000.694452753676
25352,42650.29333895733
23637,36000.694452753676
20519,42993.84821051874
20522,23586.343823503154
20576,28392.13332361715
25845,28742.520033615023
21645,23527.9470084475
21083,67710.63906860951
23362,43351.09556180886
28658,103941.09101801323
32715,128024.89920889559
26474,42650.29333895733
23254,25078.5984471796
24033,127019.78016839475
27452,26402.46785457783
21733,23302.587563660556
34329,23746.3729491993
22262,104355.52508057834
21823,104355.52508057834
28984,42650.29333895733
22935,25294.445260414992
19050,25096.981641284587
3069017,2946702.7599111004
22872,67679.89879184021
30054,42650.29333895733
23158,92663.89309494197
22832,86111.3200439468
21372,25236.51094856976
23154,60032.75311094407
30427,132727.56033130654
22311,129067.33516622696
18270,24961.76102557457
22585,42650.29333895733
24842,25109.83173160111
1584007,221183.8892295325
25147,323761.3655770724
23686,36000.694452753676
38297,132648.55972615306
19176,168276.96301101393
25179,87303.60332007248
25098,23483.04268439284
27231,42650.29333895733
22559,25091.448537496122
23027,23895.319933809154
24814,130601.00472832086
22849,25097.77491483096
20460,23576.358694324266
22561,42650.29333895733
22994,25052.222839503305
21399,23302.587563660556
20344,23512.393157075636
25846,25078.5984471796
24487,42650.29333895733
30103,36000.694452753676
23414,148528.66325445584
23151,23366.553100909186
20872,23449.728972069523
17828,80883.60795134022
21689,23377.190862748295
23051,25078.5984471796
21708,23527.9470084475
23160,23586.343823503154
23926,25078.5984471796
23983,42650.29333895733
33433,36381.934317732725
23582,36000.694452753676
33207,33843.258308900826
30421,25091.448537496122
21117,104355.52508057834
20800,23155.117263653243
21449,42650.29333895733
22154,25033.839645398315
24719,36000.694452753676
20990,23230.775457327647
30654,42650.29333895733
27285,30682.732796437787
20976,23342.86975514396
24737,23620.794222531706
17367,25066.541630409447
1586793,1681933.1735927481
24946,23272.55728310854
23128,25109.83173160111
25672,176108.40331675165
22361,74102.90362254764
28905,36000.694452753676
18577,24894.22313607108
24841,25096.981641284587
23949,112851.79818051256
23994,36000.694452753676
21344,104355.52508057834
25374,25041.787672043276
30227,112851.79818051256
21424,23299.810034222406
18479,42650.29333895733
23288,25078.5984471796
30084,25066.541630409447
22269,36000.694452753676
18163,98167.75971311817
24282,42650.29333895733
21639,23322.964592161767
23951,36024.68696644261
27715,22942.628262736787
1491384,129067.33516622696
1100644,132648.55972615306
22781,36000.694452753676
21101,23387.17599192718
25367,36024.68696644261
23676,23586.996456163382
19969,23165.755025492355
27710,24961.76102557457
26573,1194809.1370282941
29676,25091.448537496122
21740,42650.29333895733
22958,23489.47134407465
23449,23273.23709097776
22614,23543.04498200095
25060,25078.5984471796
22614,36000.694452753676
26187,112875.7906942015
22994,23493.027813571727
18708,23101.543625726943
37855,42650.29333895733
22867,105819.86526900883
22748,36000.694452753676
22704,42650.29333895733
23477,24906.247962780657
30381,117027.61400820286
20707,42993.84821051874
23780,23596.981585342266
23342,79612.67749567612
25050,25078.5984471796
22781,36000.694452753676
45700,74129.93075684912
28875,42993.84821051874
21350,23586.996456163382
21979,23576.358694324266
25046,42650.29333895733
21954,36000.694452753676
24576,25033.839645398315
22272,23376.18346746728
22893,23453.343709359757
34711,88139.98809486395
25621,103941.09101801323
21845,23302.587563660556
22877,23256.5111927202
25277,25078.5984471796
24516,42993.84821051874
23084,36000.694452753676
24520,23307.503653193307
22235,23517.309246608387
22722,162995.01376554987
29868,51171.68988421991
22419,23586.996456163382
21432,120156.62800372763
22422,25091.448537496122
19430,28742.520033615023
23806,25033.839645398315
23130,23302.587563660556
19455,23312.21793021865
26269,23473.35535852537
26729,166576.23832547598
1157042,1093223.117616147
22099,67710.63906860951
24216,23387.17599192718
31336,128444.68335552147
28869,42650.29333895733
25069,74006.11335522632
25311,25033.839645398315
20130,23312.57269283944
25472,109241.14812971065
20521,23376.53823008807
23660,132648.55972615306
51052,55073.37768294925
24768,47988.25212863814
20267,23512.393157075636
23735,86111.3200439468
42815,29101.035276551054
26512,42650.29333895733
1524989,375432.8375202898
22033,139417.22671194427
27095,25091.448537496122
31842,36000.694452753676
29401,130601.00472832086
22136,23784.00807300672
30497,23586.996456163382
24715,23677.338372304537
26903,26402.46785457783
23208,129067.33516622696
25290,63867.4679008549
22645,25033.839645398315
21289,88139.98809486395
1408154,1116050.8186915633
30546,130601.00472832086
24423,104355.52508057834
25340,109241.14812971065
20781,23208.00070827381
30682,100127.5457707484
28211,341944.51120028726
28854,104355.52508057834
25723,25078.5984471796
23553,25033.839645398315
19567,129067.33516622696
23800,25236.51094856976
21596,23289.29611721766
1581158,120156.62800372763
19887,23522.785056397966
20547,24649.833648511485
1581238,1681933.1735927481
21095,42650.29333895733
22286,25078.5984471796
29952,25091.448537496122
24266,164880.31853096894
22709,36000.694452753676
33583,30509.66900555522
24578,129067.33516622696
30326,30727.548391093795
24874,36000.694452753676
24151,25078.5984471796
24948,36000.694452753676
24754,106928.93658043644
23783,42650.29333895733
21490,23120.359455785063
27489,132727.56033130654
21867,129067.33516622696
20625,23165.755025492355
19861,42650.29333895733
22770,23453.343709359757
30916,88139.98809486395
21206,84163.83597424332
22461,42650.29333895733
21405,42650.29333895733
22886,23493.027813571727
22031,42650.29333895733
20908,23312.57269283944
40144,63298.39597925515
24645,99124.53232716436
20879,112851.79818051256
23831,25078.5984471796
21471,23175.74015467124
30532,130601.00472832086
23677,25033.839645398315
23756,23895.319933809154
25911,23949.68414651292
22449,24961.76102557457
19268,74102.90362254764
19449,23057.83801408129
23214,42993.84821051874
17374,143591.68627329878
21970,25033.839645398315
25259,23596.981585342266
28834,36357.94180404379
20818,23586.996456163382
24733,25046.68973571484
29770,42650.29333895733
29803,42650.29333895733
33706,42650.29333895733
22441,23299.810034222406
24094,23376.53823008807
17771,132648.55972615306
22728,74102.90362254764
22058,124839.46628190643
1000664,147600.28333088488
30143,86115.03318641461
16579,22769.521252570477
24745,129067.33516622696
33077,29101.035276551054
20575,23270.459561539614
19034,67710.63906860951
20246,23302.587563660556
32277,129067.33516622696
22623,25033.839645398315
24369,74033.1404895278
24375,23145.900101091902
68357,49001.15400033501
28381,116433.02274043864
21206,104355.52508057834
24335,42993.84821051874
40734,33855.62037367782
36856,23746.3729491993
24105,132648.55972615306
22303,23576.358694324266
24232,104355.52508057834
27851,25078.5984471796
23735,88139.98809486395
21900,24315.191038846955
18572,135792.18797306373
28733,25078.5984471796
37116,25096.981641284587
23361,51528.93723551002
23351,36000.694452753676
29698,42650.29333895733
20184,23045.75615669732
30499,23396.80635848527
16444,25078.5984471796
22689,67644.49220993028
23266,46063.15717546225
37446,36000.694452753676
13914,23619.195414691825
23327,25078.5984471796
22974,42650.29333895733
21740,129067.33516622696
36517,23312.57269283944
23592,23693.798713779564
998546,147600.28333088488
1218200,120156.62800372763
21643,23862.594009201293
22876,67679.89879184021
22666,23353.790442292157
20753,23197.953984020794
22646,42650.29333895733
29436,26573.252229181497
21137,23376.18346746728
19547,74102.90362254764
23429,23322.203059397532
22531,120156.62800372763
30710,721021.4334780155
22266,273471.83870191086
22174,104355.52508057834
23383,24961.76102557457
24433,88139.98809486395
22438,36000.694452753676
31256,29101.035276551054
21638,23294.740994576277
30038,42993.84821051874
22618,36000.694452753676
739342,139422.0316029752
29981,323761.3655770724
22790,74129.93075684912
22276,42650.29333895733
22175,36000.694452753676
22354,36357.94180404379
23844,88139.98809486395
20818,23586.343823503154
25020,129067.33516622696
25318,25078.5984471796
21353,273461.69509079977
23280,23576.358694324266
29253,129067.33516622696
22754,36000.694452753676
26174,42993.84821051874
22732,88139.98809486395
22428,23708.037435297694
29337,36024.68696644261
28948,132648.55972615306
24872,36000.694452753676
19930,23517.309246608387
23736,25109.83173160111
22030,42650.29333895733
20115,23214.18764326188
48938,128024.89920889559
22690,204517.24861493902
23139,23155.117263653243
29200,104355.52508057834
24674,23307.503653193307
18153,43351.09556180886
22820,42650.29333895733
1482048,374119.3445876474
22855,109241.14812971065
23353,23377.190862748295
22892,25096.981641284587
22001,23230.775457327647
22851,23256.5111927202
26734,36000.694452753676
21074,132727.56033130654
22860,42650.29333895733
23102,23353.790442292157
25267,42993.84821051874
22303,24023.448039504085
20534,23353.790442292157
25192,25096.981641284587
23580,42650.29333895733
19611,23302.587563660556
19785,23260.47443236073
29482,36000.694452753676
21019,23522.378286254523
27326,42993.84821051874
20471,23302.587563660556
13201,23586.996456163382
22349,23586.343823503154
23660,36357.94180404379
52821,25078.5984471796
28747,129067.33516622696
32374,68872.1820679659
22896,104355.52508057834
24375,150224.58304896284
21814,42993.84821051874
22385,23513.991964915516
30272,25078.5984471796
1312704,143591.68627329878
25274,23135.508201769575
22874,23366.553100909186
25225,23210.111500857318
23475,36000.694452753676
25384,101226.51108505357
23221,23483.04268439284
24308,120156.62800372763
28561,42650.29333895733
26430,51171.68988421991
23283,67640.87593558966
29370,23312.21793021865
16764,84163.83597424332
22602,23423.99323667696
26910,166576.23832547598
29602,42650.29333895733
23232,24961.76102557457
22773,23522.378286254523
25117,23353.790442292157
24708,42650.29333895733
22575,23524.62972675463
21364,23386.821229306388
20805,23396.80635848527
15119,104355.52508057834
25033,114925.63525031363
17235,23189.732481118845
21032,23387.17599192718
26206,214485.99606096913
39686,140018.45873961644
23910,132648.55972615306
24460,26591.635423286483
25583,68899.20920226738
25929,29425.10681045889
24884,25078.5984471796
24993,23302.587563660556
23623,23377.190862748295
22895,23596.981585342266
30096,25078.5984471796
26109,104355.52508057834
19163,42650.29333895733
22413,23376.53823008807
23314,134423.48012581354
25573,25078.5984471796
24408,25078.5984471796
30081,42650.29333895733
28140,132727.56033130654
24020,42993.84821051874
51684,23512.393157075636
22338,42650.29333895733
25671,33822.29224620218
23550,29101.035276551054
23362,43351.09556180886
2002544,139417.22671194427
21795,23307.503653193307
23150,42650.29333895733
24801,104355.52508057834
14945,104355.52508057834
21010,23556.828685283068
1082140,691128.2339284885
17800,80980.39821866156
23138,24961.76102557457
24408,104355.52508057834
18700,129067.33516622696
21957,42650.29333895733
23049,132648.55972615306
22604,25096.981641284587
24272,23576.358694324266
28974,25052.222839503305
20809,116433.02274043864
21289,42993.84821051874
23987,68872.1820679659
24002,220797.66880401704
26040,24005.717478059327
16224,116433.02274043864
1580696,1661979.8486475039
29726,137721.30691743724
21928,23576.358694324266
30972,139417.22671194427
21515,36000.694452753676
25736,24961.76102557457
19233,68872.1820679659
30397,36000.694452753676
22415,42993.84821051874
21567,42993.84821051874
22749,36000.694452753676
14943,124056.59324120382
56083,151925.3077345008
30290,23682.40741195067
20969,42650.29333895733
24305,25127.1599265416
22732,24917.00222379329
23997,25078.5984471796
21550,23312.21793021865
20096,124839.46628190643
16427,24961.76102557457
24758,25078.5984471796
22526,23463.735608682087
29794,36000.694452753676
29687,23282.867457535853
22756,112851.79818051256
25896,25066.541630409447
25698,36000.694452753676
39917,23576.358694324266
1574827,120156.62800372763
24985,96267.93264217008
21889,88139.98809486395
15033,131604.0181719049
23515,88139.98809486395
25798,36000.694452753676
25087,23912.30012794854
22466,67679.89879184021
25206,42650.29333895733
23732,25078.5984471796
29066,664858.3230149276
21374,23164.71593115003
21012,23294.740994576277
26764,51171.68988421991
27211,42650.29333895733
17968,23318.14141503242
26087,32407.26432687841
23728,36024.68696644261
27725,36000.694452753676
23227,23386.168596646163
30006,25096.981641284587
25592,105819.86526900883
24107,36000.694452753676
21919,129067.33516622696
22279,23517.309246608387
33895,36782.27345875048
31006,33822.645844692306
26164,23377.190862748295
25300,123836.34241281296
22100,132648.55972615306
21397,112851.79818051256
21861,42650.29333895733
28709,134428.28501684451
25242,25046.68973571484
23263,23165.755025492355
23343,25109.83173160111
21638,23524.62972675463
23613,131604.0181719049
23279,36000.694452753676
43576,88139.98809486395
27949,25066.541630409447
30572,42650.29333895733
22679,68899.20920226738
20469,132727.56033130654
30149,42650.29333895733
24256,123836.34241281296
24552,43351.09556180886
21906,23056.148056019647
22176,132648.55972615306
28836,112851.79818051256
29987,25096.981641284587
21532,36000.694452753676
21077,23377.190862748295
26881,43472.6741390331
29384,36000.694452753676
24148,36000.694452753676
21599,23922.773940540763
19638,23292.852586714736
40497,42650.29333895733
20521,23061.801253721816
23152,104355.52508057834
22530,104355.52508057834
21921,88139.98809486395
24336,42650.29333895733
30045,104355.52508057834
22980,67710.63906860951
29373,129067.33516622696
24060,23327.771781590513
24934,67737.66620291099
22277,42650.29333895733
23892,25294.445260414992
22496,23919.43466836655
20394,23532.77018557685
31860,36024.68696644261
1006407,42993.84821051874
24097,104355.52508057834
18382,80883.60795134022
22114,23493.027813571727
21182,23386.821229306388
24445,104355.52508057834
407673,155506.7787979951
24082,101226.51108505357
18979,74102.90362254764
21628,25091.448537496122
23343,23318.14141503242
28746,132727.56033130654
18758,24814.196489602375
23470,42993.84821051874
24332,23553.682743840058
24488,25066.541630409447
22488,24974.611115891094
23093,23101.136855583492
21370,25078.5984471796
23197,24925.391424228776
23338,132727.56033130654
21650,131812.14031830317
29115,36000.694452753676
23215,36000.694452753676
24381,25078.5984471796
21910,42993.84821051874
27750,104355.52508057834
22260,23473.35535852537
27162,42650.29333895733
17770,26028.700030162134
21472,23423.99323667696
24072,68899.20920226738
22243,67644.49220993028
2434653,468597.03271032864
20570,23586.996456163382
23497,36000.694452753676
24439,132648.55972615306
23338,25078.5984471796
