actual,predicted
24521,21862.214285714286
1290227,1310669.6666666667
23314,35837.81650135257
23275,23303.006666666668
21944,23303.006666666668
21804,35837.81650135257
32317,126468.83947583947
18810,23303.006666666668
16227,126468.83947583947
24465,30937.164705882355
26420,24995.2744665195
21591,35837.81650135257
20331,23303.006666666668
20426,23303.006666666668
21505,24995.2744665195
22124,35837.81650135257
24151,35837.81650135257
20828,35837.81650135257
29841,100113.71875
24855,126468.83947583947
23537,126468.83947583947
29191,126468.83947583947
23237,24995.2744665195
19380,23303.006666666668
24341,126468.83947583947
21825,35837.81650135257
23119,126468.83947583947
23333,126468.83947583947
23633,100113.71875
22054,35837.81650135257
29653,126468.83947583947
21632,23303.006666666668
2011266,126468.83947583947
24057,23303.006666666668
22601,100113.71875
21587,126468.83947583947
23946,35837.81650135257
21525,44336.515625
31040,24995.2744665195
38891,35837.81650135257
22094,23303.006666666668
26325,24995.2744665195
23042,126468.83947583947
18868,126468.83947583947
22124,35837.81650135257
24525,35837.81650135257
23564,100113.71875
22124,35837.81650135257
18308,126468.83947583947
19923,126468.83947583947
24212,24995.2744665195
22006,126468.83947583947
23935,35837.81650135257
27365,35837.81650135257
23562,35837.81650135257
19732,35837.81650135257
22482,35837.81650135257
40507,44336.515625
22349,23303.006666666668
26553,25012.125
21287,44336.515625
26798,126468.83947583947
25046,23303.006666666668
22812,24995.2744665195
21705,23303.006666666668
22631,126468.83947583947
29942,126468.83947583947
21821,23303.006666666668
38267,1676235.0967741935
27172,35837.81650135257
29061,35837.81650135257
19196,23303.006666666668
22743,23303.006666666668
23821,24995.2744665195
24159,23303.006666666668
22273,24995.2744665195
20982,23303.006666666668
24810,35837.81650135257
23796,35837.81650135257
32456,35837.81650135257
23586,35837.81650135257
23882,24995.2744665195
22472,23303.006666666668
1523223,126468.83947583947
50143,121757.75714285714
23650,126468.83947583947
29316,126468.83947583947
21444,23303.006666666668
22963,35837.81650135257
24428,35837.81650135257
23287,126468.83947583947
17434,35837.81650135257
21958,35837.81650135257
23705,100113.71875
19743,23303.006666666668
25131,100113.71875
2066994,1676235.0967741935
22240,126468.83947583947
26499,24995.2744665195
23173,23303.006666666668
23418,24995.2744665195
27069,126468.83947583947
24375,100113.71875
18855,25012.125
31768,23303.006666666668
24608,35837.81650135257
22242,126468.83947583947
28970,126468.83947583947
22577,23303.006666666668
29996,35837.81650135257
30842,35837.81650135257
22575,24995.2744665195
19360,23303.006666666668
20615,23303.006666666668
22822,126468.83947583947
25075,35837.81650135257
22138,35837.81650135257
22388,126468.83947583947
30666,126468.83947583947
21040,23303.006666666668
30355,24995.2744665195
1869055,126468.83947583947
22444,35837.81650135257
22803,24995.2744665195
24574,24995.2744665195
21543,126468.83947583947
21262,23303.006666666668
32122,23303.006666666668
25110,23303.006666666668
28770,126468.83947583947
30102,35837.81650135257
29551,100113.71875
24418,126468.83947583947
28655,35837.81650135257
24617,126468.83947583947
24497,23303.006666666668
24980,23303.006666666668
24192,23303.006666666668
28481,35837.81650135257
21058,35837.81650135257
25423,35837.81650135257
24011,35837.81650135257
23092,23303.006666666668
27131,35837.81650135257
17255,44336.515625
22612,24995.2744665195
22956,126468.83947583947
20561,126468.83947583947
27122,126468.83947583947
27056,121757.75714285714
24281,126468.83947583947
23460,35837.81650135257
21680,23303.006666666668
30545,24995.2744665195
1164529,1159067.7
24143,23303.006666666668
24610,100113.71875
726783,126468.83947583947
24332,126468.83947583947
22820,35837.81650135257
29732,24995.2744665195
15054,126468.83947583947
24518,35837.81650135257
27874,126468.83947583947
30659,35837.81650135257
24520,23303.006666666668
23731,35837.81650135257
21343,23303.006666666668
38887,23303.006666666668
16546,126468.83947583947
36524,35837.81650135257
17320,126468.83947583947
23725,35837.81650135257
21199,23303.006666666668
22575,35837.81650135257
19607,126468.83947583947
1422094,35837.81650135257
17657,121757.75714285714
21977,35837.81650135257
22864,35837.81650135257
31207,24995.2744665195
22246,24995.2744665195
23143,23303.006666666668
21385,126468.83947583947
20413,35837.81650135257
22538,35837.81650135257
20731,35837.81650135257
23701,24995.2744665195
22394,23303.006666666668
27680,126468.83947583947
21150,35837.81650135257
21378,23303.006666666668
28417,35837.81650135257
21141,35837.81650135257
24663,35837.81650135257
23090,35837.81650135257
29516,24995.2744665195
22417,23303.006666666668
30733,24995.2744665195
21180,23303.006666666668
30422,126468.83947583947
31320,35837.81650135257
29023,35837.81650135257
34722,126468.83947583947
23605,100113.71875
27226,35837.81650135257
14538,23303.006666666668
24228,35837.81650135257
24797,35837.81650135257
21638,126468.83947583947
34697,24995.2744665195
29134,31944.35714285714
28659,126468.83947583947
28432,126468.83947583947
22026,35837.81650135257
19668,25274.01818181818
30228,35837.81650135257
21411,23303.006666666668
24779,35837.81650135257
22533,23303.006666666668
23532,35837.81650135257
20782,23303.006666666668
22696,126468.83947583947
1315645,25658.76923076923
24449,35837.81650135257
27128,126468.83947583947
39208,23303.006666666668
22499,35837.81650135257
48861,24995.2744665195
22444,23303.006666666668
22821,23303.006666666668
25367,24995.2744665195
35100,44336.515625
22498,24995.2744665195
23000,100113.71875
31682,126468.83947583947
24547,24995.2744665195
22357,35837.81650135257
22745,126468.83947583947
24236,126468.83947583947
25234,126468.83947583947
23714,24995.2744665195
23666,35837.81650135257
25125,126468.83947583947
24620,23303.006666666668
22977,24995.2744665195
33074,24995.2744665195
24885,126468.83947583947
30836,126468.83947583947
1452527,1676235.0967741935
24304,126468.83947583947
3046888,3056738.6666666665
22551,24995.2744665195
29360,35837.81650135257
15684,23303.006666666668
29282,126468.83947583947
18007,126468.83947583947
23346,24995.2744665195
22661,126468.83947583947
20639,23303.006666666668
24395,35837.81650135257
22815,126468.83947583947
21171,23303.006666666668
25714,100113.71875
22856,23303.006666666668
23776,24995.2744665195
20218,23303.006666666668
22304,24995.2744665195
25495,24995.2744665195
23077,24995.2744665195
22934,35837.81650135257
22022,35837.81650135257
24009,35837.81650135257
1402632,1196527.8181818181
22086,35837.81650135257
22054,126468.83947583947
25980,24995.2744665195
24434,23303.006666666668
23782,23303.006666666668
22518,24995.2744665195
27380,126468.83947583947
21981,23303.006666666668
20118,126468.83947583947
1483818,126468.83947583947
19857,126468.83947583947
22591,35837.81650135257
21520,23303.006666666668
29676,24995.2744665195
25862,35837.81650135257
20515,23303.006666666668
24828,35837.81650135257
24199,35837.81650135257
30197,24995.2744665195
35509,35837.81650135257
34086,24995.2744665195
23966,126468.83947583947
28044,35837.81650135257
20352,23303.006666666668
22526,24995.2744665195
28759,126468.83947583947
19718,126468.83947583947
20769,23303.006666666668
31422,126468.83947583947
22999,35837.81650135257
1410984,1196527.8181818181
21574,23303.006666666668
23144,23303.006666666668
25215,23303.006666666668
24212,35837.81650135257
22095,126468.83947583947
24107,35837.81650135257
22330,35837.81650135257
24448,23303.006666666668
20949,23303.006666666668
23000,23303.006666666668
26399,44336.515625
20474,23303.006666666668
39345,24995.2744665195
21619,24995.2744665195
21355,126468.83947583947
32309,23303.006666666668
22662,24995.2744665195
23035,126468.83947583947
21583,25274.01818181818
23593,35837.81650135257
23892,35837.81650135257
23869,23303.006666666668
21650,35837.81650135257
21017,23303.006666666668
31539,23303.006666666668
22079,946491.4666666667
24510,23303.006666666668
22989,100113.71875
23609,24995.2744665195
23681,126468.83947583947
29784,100113.71875
19954,35837.81650135257
18519,35837.81650135257
23284,126468.83947583947
26587,121757.75714285714
23156,35837.81650135257
25693,24995.2744665195
28233,35837.81650135257
22817,35837.81650135257
63280,126468.83947583947
23827,35837.81650135257
31939,35837.81650135257
26479,24995.2744665195
21519,35837.81650135257
24723,24995.2744665195
26410,23303.006666666668
24445,24995.2744665195
28909,29635.16417910448
23186,35837.81650135257
23330,24995.2744665195
26515,23303.006666666668
25397,29635.16417910448
29254,35837.81650135257
24665,126468.83947583947
30299,126468.83947583947
21489,126468.83947583947
23229,35837.81650135257
45049,35837.81650135257
38489,1196527.8181818181
26440,35837.81650135257
32407,23303.006666666668
24398,126468.83947583947
22091,35837.81650135257
25896,23303.006666666668
24310,35837.81650135257
21814,126468.83947583947
22017,23303.006666666668
22588,126468.83947583947
24511,126468.83947583947
22505,126468.83947583947
22303,23303.006666666668
37122,126468.83947583947
22764,35837.81650135257
21866,35837.81650135257
22966,35837.81650135257
22925,35837.81650135257
21617,35837.81650135257
24137,126468.83947583947
23159,126468.83947583947
23090,35837.81650135257
23133,35837.81650135257
21442,23303.006666666668
34601,23303.006666666668
36560,126468.83947583947
17935,126468.83947583947
40488,30937.164705882355
22285,23303.006666666668
23620,126468.83947583947
30338,23303.006666666668
24302,35837.81650135257
25352,35837.81650135257
23637,35837.81650135257
20519,35837.81650135257
20522,23303.006666666668
20576,25012.125
25845,30937.164705882355
21645,23303.006666666668
21083,100113.71875
23362,35837.81650135257
28658,126468.83947583947
32715,121757.75714285714
26474,35837.81650135257
23254,24995.2744665195
24033,126468.83947583947
27452,25012.125
21733,23303.006666666668
34329,23303.006666666668
22262,126468.83947583947
21823,126468.83947583947
28984,35837.81650135257
22935,24995.2744665195
19050,24995.2744665195
3069017,3041316.5714285714
22872,100113.71875
30054,35837.81650135257
23158,126468.83947583947
22832,126468.83947583947
21372,24995.2744665195
23154,44336.515625
30427,126468.83947583947
22311,126468.83947583947
18270,24995.2744665195
22585,35837.81650135257
24842,24995.2744665195
1584007,121757.75714285714
25147,100113.71875
23686,35837.81650135257
38297,126468.83947583947
19176,126468.83947583947
25179,126468.83947583947
25098,23303.006666666668
27231,35837.81650135257
22559,24995.2744665195
23027,23303.006666666668
24814,126468.83947583947
22849,24995.2744665195
20460,23303.006666666668
22561,35837.81650135257
22994,24995.2744665195
21399,23303.006666666668
20344,23303.006666666668
25846,24995.2744665195
24487,35837.81650135257
30103,35837.81650135257
23414,126468.83947583947
23151,23303.006666666668
20872,23303.006666666668
17828,126468.83947583947
21689,23303.006666666668
23051,24995.2744665195
21708,23303.006666666668
23160,23303.006666666668
23926,24995.2744665195
23983,35837.81650135257
33433,35837.81650135257
23582,35837.81650135257
33207,44336.515625
30421,24995.2744665195
21117,126468.83947583947
20800,23303.006666666668
21449,35837.81650135257
22154,24995.2744665195
24719,35837.81650135257
20990,23303.006666666668
30654,35837.81650135257
27285,25012.125
20976,23303.006666666668
24737,25274.01818181818
17367,24995.2744665195
1586793,1660703.125
24946,25274.01818181818
23128,24995.2744665195
25672,126468.83947583947
22361,126468.83947583947
28905,35837.81650135257
18577,24995.2744665195
24841,24995.2744665195
23949,126468.83947583947
23994,35837.81650135257
21344,126468.83947583947
25374,24995.2744665195
30227,126468.83947583947
21424,23303.006666666668
18479,35837.81650135257
23288,24995.2744665195
30084,24995.2744665195
22269,35837.81650135257
18163,126468.83947583947
24282,35837.81650135257
21639,23303.006666666668
23951,35837.81650135257
27715,21862.214285714286
1491384,126468.83947583947
1100644,126468.83947583947
22781,35837.81650135257
21101,23303.006666666668
25367,35837.81650135257
23676,23303.006666666668
19969,23303.006666666668
27710,24995.2744665195
26573,1676235.0967741935
29676,24995.2744665195
21740,35837.81650135257
22958,23303.006666666668
23449,23303.006666666668
22614,23303.006666666668
25060,24995.2744665195
22614,35837.81650135257
26187,126468.83947583947
22994,23303.006666666668
18708,23303.006666666668
37855,35837.81650135257
22867,126468.83947583947
22748,35837.81650135257
22704,35837.81650135257
23477,25658.76923076923
30381,126468.83947583947
20707,35837.81650135257
23780,23303.006666666668
23342,126468.83947583947
25050,24995.2744665195
22781,35837.81650135257
45700,126468.83947583947
28875,35837.81650135257
21350,23303.006666666668
21979,23303.006666666668
25046,35837.81650135257
21954,35837.81650135257
24576,24995.2744665195
22272,23303.006666666668
22893,23303.006666666668
34711,126468.83947583947
25621,126468.83947583947
21845,23303.006666666668
22877,23303.006666666668
25277,24995.2744665195
24516,35837.81650135257
23084,35837.81650135257
24520,23303.006666666668
22235,23303.006666666668
22722,126468.83947583947
29868,35837.81650135257
22419,23303.006666666668
21432,126468.83947583947
22422,24995.2744665195
19430,30937.164705882355
23806,24995.2744665195
23130,23303.006666666668
19455,23303.006666666668
26269,25274.01818181818
26729,126468.83947583947
1157042,1162986.6666666667
22099,100113.71875
24216,23303.006666666668
31336,126468.83947583947
28869,35837.81650135257
25069,126468.83947583947
25311,24995.2744665195
20130,23303.006666666668
25472,100113.71875
20521,23303.006666666668
23660,126468.83947583947
51052,35837.81650135257
24768,35837.81650135257
20267,23303.006666666668
23735,126468.83947583947
42815,30937.164705882355
26512,35837.81650135257
1524989,126468.83947583947
22033,126468.83947583947
27095,24995.2744665195
31842,35837.81650135257
29401,126468.83947583947
22136,23303.006666666668
30497,23303.006666666668
24715,23303.006666666668
26903,25012.125
23208,126468.83947583947
25290,35837.81650135257
22645,24995.2744665195
21289,126468.83947583947
1408154,1196527.8181818181
30546,126468.83947583947
24423,126468.83947583947
25340,100113.71875
20781,23303.006666666668
30682,126468.83947583947
28211,43550.0
28854,126468.83947583947
25723,24995.2744665195
23553,24995.2744665195
19567,126468.83947583947
23800,24995.2744665195
21596,23303.006666666668
1581158,126468.83947583947
19887,23303.006666666668
20547,25274.01818181818
1581238,1660703.125
21095,35837.81650135257
22286,24995.2744665195
29952,24995.2744665195
24266,126468.83947583947
22709,35837.81650135257
33583,30937.164705882355
24578,126468.83947583947
30326,25012.125
24874,35837.81650135257
24151,24995.2744665195
24948,35837.81650135257
24754,21862.214285714286
23783,35837.81650135257
21490,23303.006666666668
27489,126468.83947583947
21867,126468.83947583947
20625,23303.006666666668
19861,35837.81650135257
22770,23303.006666666668
30916,126468.83947583947
21206,126468.83947583947
22461,35837.81650135257
21405,35837.81650135257
22886,23303.006666666668
22031,35837.81650135257
20908,23303.006666666668
40144,25658.76923076923
24645,126468.83947583947
20879,126468.83947583947
23831,24995.2744665195
21471,23303.006666666668
30532,126468.83947583947
23677,24995.2744665195
23756,23303.006666666668
25911,23303.006666666668
22449,24995.2744665195
19268,126468.83947583947
19449,23303.006666666668
23214,35837.81650135257
17374,126468.83947583947
21970,24995.2744665195
25259,23303.006666666668
28834,35837.81650135257
20818,23303.006666666668
24733,24995.2744665195
29770,35837.81650135257
29803,35837.81650135257
33706,35837.81650135257
22441,23303.006666666668
24094,23303.006666666668
17771,126468.83947583947
22728,126468.83947583947
22058,126468.83947583947
1000664,126468.83947583947
30143,126468.83947583947
16579,21862.214285714286
24745,126468.83947583947
33077,30937.164705882355
20575,23303.006666666668
19034,100113.71875
20246,23303.006666666668
32277,126468.83947583947
22623,24995.2744665195
24369,126468.83947583947
24375,23303.006666666668
68357,31944.35714285714
28381,126468.83947583947
21206,126468.83947583947
24335,35837.81650135257
40734,44336.515625
36856,23303.006666666668
24105,126468.83947583947
22303,23303.006666666668
24232,126468.83947583947
27851,24995.2744665195
23735,126468.83947583947
21900,25274.01818181818
18572,126468.83947583947
28733,24995.2744665195
37116,24995.2744665195
23361,35837.81650135257
23351,35837.81650135257
29698,35837.81650135257
20184,23303.006666666668
30499,23303.006666666668
16444,24995.2744665195
22689,100113.71875
23266,35837.81650135257
37446,35837.81650135257
13914,25274.01818181818
23327,24995.2744665195
22974,35837.81650135257
21740,126468.83947583947
36517,23303.006666666668
23592,25274.01818181818
998546,126468.83947583947
1218200,126468.83947583947
21643,23303.006666666668
22876,100113.71875
22666,23303.006666666668
20753,25274.01818181818
22646,35837.81650135257
29436,29635.16417910448
21137,23303.006666666668
19547,126468.83947583947
23429,23303.006666666668
22531,126468.83947583947
30710,1310669.6666666667
22266,22078.157894736843
22174,126468.83947583947
23383,24995.2744665195
24433,126468.83947583947
22438,35837.81650135257
31256,30937.164705882355
21638,23303.006666666668
30038,35837.81650135257
22618,35837.81650135257
739342,126468.83947583947
29981,100113.71875
22790,126468.83947583947
22276,35837.81650135257
22175,35837.81650135257
22354,35837.81650135257
23844,126468.83947583947
20818,23303.006666666668
25020,126468.83947583947
25318,24995.2744665195
21353,22078.157894736843
23280,23303.006666666668
29253,126468.83947583947
22754,35837.81650135257
26174,35837.81650135257
22732,126468.83947583947
22428,23303.006666666668
29337,35837.81650135257
28948,126468.83947583947
24872,35837.81650135257
19930,23303.006666666668
23736,24995.2744665195
22030,35837.81650135257
20115,23303.006666666668
48938,121757.75714285714
22690,126468.83947583947
23139,23303.006666666668
29200,126468.83947583947
24674,23303.006666666668
18153,35837.81650135257
22820,35837.81650135257
1482048,126468.83947583947
22855,100113.71875
23353,23303.006666666668
22892,24995.2744665195
22001,23303.006666666668
22851,23303.006666666668
26734,35837.81650135257
21074,126468.83947583947
22860,35837.81650135257
23102,23303.006666666668
25267,35837.81650135257
22303,23303.006666666668
20534,23303.006666666668
25192,24995.2744665195
23580,35837.81650135257
19611,23303.006666666668
19785,23303.006666666668
29482,35837.81650135257
21019,23303.006666666668
27326,35837.81650135257
20471,23303.006666666668
13201,23303.006666666668
22349,23303.006666666668
23660,35837.81650135257
52821,24995.2744665195
28747,126468.83947583947
32374,100113.71875
22896,126468.83947583947
24375,126468.83947583947
21814,35837.81650135257
22385,23303.006666666668
30272,24995.2744665195
1312704,126468.83947583947
25274,23303.006666666668
22874,23303.006666666668
25225,23303.006666666668
23475,35837.81650135257
25384,126468.83947583947
23221,23303.006666666668
24308,126468.83947583947
28561,35837.81650135257
26430,35837.81650135257
23283,100113.71875
29370,23303.006666666668
16764,126468.83947583947
22602,23303.006666666668
26910,126468.83947583947
29602,35837.81650135257
23232,24995.2744665195
22773,23303.006666666668
25117,23303.006666666668
24708,35837.81650135257
22575,23303.006666666668
21364,23303.006666666668
20805,23303.006666666668
15119,126468.83947583947
25033,126468.83947583947
17235,21862.214285714286
21032,23303.006666666668
26206,100113.71875
39686,121757.75714285714
23910,126468.83947583947
24460,29635.16417910448
25583,100113.71875
25929,30937.164705882355
24884,24995.2744665195
24993,23303.006666666668
23623,23303.006666666668
22895,23303.006666666668
30096,24995.2744665195
26109,126468.83947583947
19163,35837.81650135257
22413,23303.006666666668
23314,126468.83947583947
25573,24995.2744665195
24408,24995.2744665195
30081,35837.81650135257
28140,126468.83947583947
24020,35837.81650135257
51684,23303.006666666668
22338,35837.81650135257
25671,44336.515625
23550,30937.164705882355
23362,35837.81650135257
2002544,126468.83947583947
21795,23303.006666666668
23150,35837.81650135257
24801,126468.83947583947
14945,126468.83947583947
21010,25274.01818181818
1082140,946491.4666666667
17800,126468.83947583947
23138,24995.2744665195
24408,126468.83947583947
18700,126468.83947583947
21957,35837.81650135257
23049,126468.83947583947
22604,24995.2744665195
24272,23303.006666666668
28974,24995.2744665195
20809,126468.83947583947
21289,35837.81650135257
23987,100113.71875
24002,126468.83947583947
26040,23303.006666666668
16224,126468.83947583947
1580696,1660703.125
29726,126468.83947583947
21928,23303.006666666668
30972,126468.83947583947
21515,35837.81650135257
25736,24995.2744665195
19233,100113.71875
30397,35837.81650135257
22415,35837.81650135257
21567,35837.81650135257
22749,35837.81650135257
14943,126468.83947583947
56083,126468.83947583947
30290,23303.006666666668
20969,35837.81650135257
24305,24995.2744665195
22732,24995.2744665195
23997,24995.2744665195
21550,23303.006666666668
20096,126468.83947583947
16427,24995.2744665195
24758,24995.2744665195
22526,23303.006666666668
29794,35837.81650135257
29687,23303.006666666668
22756,126468.83947583947
25896,24995.2744665195
25698,35837.81650135257
39917,23303.006666666668
1574827,126468.83947583947
24985,126468.83947583947
21889,126468.83947583947
15033,126468.83947583947
23515,126468.83947583947
25798,35837.81650135257
25087,23303.006666666668
22466,100113.71875
25206,35837.81650135257
23732,24995.2744665195
29066,946491.4666666667
21374,23303.006666666668
21012,23303.006666666668
26764,35837.81650135257
27211,35837.81650135257
17968,23303.006666666668
26087,30937.164705882355
23728,35837.81650135257
27725,35837.81650135257
23227,23303.006666666668
30006,24995.2744665195
25592,126468.83947583947
24107,35837.81650135257
21919,126468.83947583947
22279,23303.006666666668
33895,44336.515625
31006,44336.515625
26164,23303.006666666668
25300,126468.83947583947
22100,126468.83947583947
21397,126468.83947583947
21861,35837.81650135257
28709,126468.83947583947
25242,24995.2744665195
23263,23303.006666666668
23343,24995.2744665195
21638,23303.006666666668
23613,126468.83947583947
23279,35837.81650135257
43576,126468.83947583947
27949,24995.2744665195
30572,35837.81650135257
22679,100113.71875
20469,126468.83947583947
30149,35837.81650135257
24256,126468.83947583947
24552,35837.81650135257
21906,23303.006666666668
22176,126468.83947583947
28836,126468.83947583947
29987,24995.2744665195
21532,35837.81650135257
21077,23303.006666666668
26881,30937.164705882355
29384,35837.81650135257
24148,35837.81650135257
21599,23303.006666666668
19638,23303.006666666668
40497,35837.81650135257
20521,23303.006666666668
23152,126468.83947583947
22530,126468.83947583947
21921,126468.83947583947
24336,35837.81650135257
30045,126468.83947583947
22980,100113.71875
29373,126468.83947583947
24060,23303.006666666668
24934,100113.71875
22277,35837.81650135257
23892,24995.2744665195
22496,23303.006666666668
20394,23303.006666666668
31860,35837.81650135257
1006407,35837.81650135257
24097,126468.83947583947
18382,126468.83947583947
22114,23303.006666666668
21182,23303.006666666668
24445,126468.83947583947
407673,121757.75714285714
24082,126468.83947583947
18979,126468.83947583947
21628,24995.2744665195
23343,23303.006666666668
28746,126468.83947583947
18758,24995.2744665195
23470,35837.81650135257
24332,23303.006666666668
24488,24995.2744665195
22488,24995.2744665195
23093,23303.006666666668
21370,24995.2744665195
23197,24995.2744665195
23338,126468.83947583947
21650,126468.83947583947
29115,35837.81650135257
23215,35837.81650135257
24381,24995.2744665195
21910,35837.81650135257
27750,126468.83947583947
22260,25274.01818181818
27162,35837.81650135257
17770,25012.125
21472,23303.006666666668
24072,100113.71875
22243,100113.71875
2434653,126468.83947583947
20570,23303.006666666668
23497,35837.81650135257
24439,126468.83947583947
23338,24995.2744665195
